,song_id,artist_id,artist_name,artist_familiarity,artist_hotttnesss,title,song_hotttnesss,year,duration,loudness,tempo,artist_mbtags,release,release_7digitalid
4714,SOGOQKY12A8C142CBD,AR198711187B9AD09F,Simply Red,0.7315905924570357,0.4985636112679809,Good Times Have Done Me Wrong (live) - exclusive version,,0,305.162,-6.569,90.031,classic pop and rock,Stay (Bonus Version),474283
4715,SOZWKVJ12AB0188D0E,ARWGY6U1187B98B228,Orquesta Sublime,0.49624473660552987,0.30474365953929233,Me Dicen El Feliz,,0,222.14485,-7.911,95.136,none,A Bailar Boogaloo Con La Sublime (Digitally Remastered),736184
4716,SOOXJSH12A8C137DD1,AR49IQD1187FB37EA7,Xzibit featuring Jayo Felony and Method Man,0.7475565811197784,0.5502122435716671,Pu**y Pop,,0,201.06404,-8.011,96.058,x,40 Dayz & 40 Nightz (Explicit),289558
4717,SONCQJK12A8C141A3A,AROVJWM1187B98E649,Hot Club Of Cowtown,0.5514273069399679,0.3898475265734618,Cabiria,0.4733465411087876,2009,203.96363,-10.881,132.073,folk,Wishful Thinking,455699
4718,SOQPKMA12A8C134BD1,ARW70HR1187B9A358C,Aleks Syntek,0.6592515206743365,0.3994315443110678,Un Espacio Para Andar (2002 Digital Remaster),0.2375673422039582,0,275.19955,-6.73,120.029,méxico,Más Fuerte De Lo Que Pensaba,150034
4719,SOFTZZW12AB0184ED6,ARYB42B1187FB37B01,Les Malpolis,0.48820685104705724,0.2712505962615699,Plus chère la vie,,2009,298.89261,-4.03,96.521,french,This Machine Kills Fingers (Live),648379
4720,SOILGAJ12A6D4F79D8,AR8RXRI1187FB4104B,The Roots / Jaguar,0.8627954137489581,0.6002824907473767,We Got You (Featuring Jaguar),0.46054128135865785,0,39.18322,-17.317,218.587,none,The Roots Come Alive,22383
4721,SOCPGYO12A6D4FBE11,ARY5TFK1187B9BA2BD,John Ottman,0.5828372732908653,0.42651368665284467,Entanglement,,2005,79.77751,-13.501,69.234,american,Fantastic Four,64186
4722,SOONWCU12AB017EF1F,AREUMQS1187FB3AC8F,Fabri Fibra,0.6752039969673187,0.47930895077769353,Alla Fine Di Tutto Questo,0.34580223396532944,2009,267.36281,-4.41,160.071,none,Chi Vuole Essere Fabri Fibra ?,486373
4723,SOGMVDA12A8C140799,ARGBGC71187FB3DD0B,DJ Nasty,0.582365878546936,0.3028554195218622,Sounds Of The City,0.0,0,206.70649,-6.6,150.023,none,Hot Sauce,793443
4724,SODUQPC12AC468D0FA,AR567PN1187FB4B4F2,Moss,0.6025555891290453,0.3895355761888646,Orchard,0.0,0,261.48526,-19.933,101.29,none,Moss,743070
4725,SOCCUAU12A6BD56BE7,ARGDENL1250940EE3B,Christoper Titus,0.0,0.37070316922469343,The Impala Incident (The Fifth Annual End Of The World Tour),0.5205646224430164,0,119.66649,-9.322,80.8,none,The 5th Annual End Of The World Tour,72447
4726,SOUYYZV12A6D4FBE40,ARHKQGH1187B9A4DB4,In Extremo,0.7490777791573782,0.4473304871718775,Frei zu sein,,2008,186.06975,-2.136,170.095,german,Frei zu sein,228846
4727,SOASECA12AB01875F6,ARPRQSD12086C16679,The Incurables,0.4543015602419648,0.35590764179679185,Finally,0.0,0,276.63628,-9.254,99.139,none,Fade,588642
4728,SOILALF12A8C146C98,ARMM7T01187B9B31E0,Frank Caliendo,0.5018901258701728,0.40420157594401146,Now I'm All Over The Place_ Scoob (Album Version),0.3231121208952123,2008,433.47546,-13.149,124.086,none,All Over The Place,320409
4729,SOOLZNN12A8AE47E47,ARBHPBX1187FB47102,The Steeles,0.43746358594754686,0.34678104189114095,Left Behind,,0,241.26649,-10.277,71.911,none,Left Behind,236727
4730,SOKNYCV12A8C137625,ARHKQGH1187B9A4DB4,In Extremo,0.7490777791573782,0.4473304871718775,Signapur,0.47405483093120077,2005,233.74322,-3.734,114.127,german,Mein rasend Herz,388992
4731,SOYITPH12A58A7CA96,ARPGT071187B9A6512,Guitar Shorty,0.5244356686431549,0.3906723666759258,History Of Jody,0.24717095023756602,0,817.37098,-17.135,103.27,none,Shorty's Blues,653213
4732,SOBFOZC12A8C143BE8,AROBHK51187B9AD82B,Funeral For A Friend,0.8510730089495435,0.5904492768121657,Juneau [Live],0.5324827075077003,2007,251.21914,-4.518,102.889,rock and indie,The Great Wide Open,615353
4733,SOGRJSY12A8C13C25E,ARF1PSM1187B9B802A,Sugarbomb,0.4843111624870436,0.3518418956973318,Posterchild for Tragedy,0.42744657148843085,2001,260.93669,-6.121,122.761,texas,Bully,298752
4734,SOYNEVM12AB018439A,ARBEBBY1187B9B43DB,Tom Petty,0.7798380917672508,0.5683505032022476,Wildflowers (Album Version),0.6216210728285284,1994,190.32771,-13.374,86.8,classic pop and rock,Wildflowers,542173
4735,SOHPRWZ12AB0180B14,ARLQOVG1241B9CAD7B,Groove Karma,0.3745700265658916,0.23393960904934938,Come All Over Me,,0,206.78485,-7.377,144.045,none,Come All Over Me,494459
4736,SOSBSFC12AC960A17A,ARFYXXA1187B995861,Joan Sutherland,0.4899367886856607,0.38136922930312983,Handel: Alcina: Tornami a vagheggiar,0.46054128135865785,0,264.12363,-16.553,138.356,soprano,Joan Sutherland,602053
4737,SORAOMT12A8C140327,AR80OOA1187B98E726,Love Jones,0.45685284602087284,0.3403854297065707,Matter Of Fact,0.0,1993,384.13016,-7.479,102.473,none,Here's To The Losers,312392
4738,SOPKWKW12A8C1312BC,ARHI20L1187FB4C997,Jeff Beck,0.7476840758686324,0.5299958328993075,Head For Backstage Pass,0.7379941821443943,1976,163.83955,-8.951,131.554,classic pop and rock,Original Album Classics,280787
4739,SOXNMJY12A81357342,ARDY3451187B9A0226,Skeeter Davis,0.042848265503688476,0.39579127377388607,Santa Claus Is Coming To Town,0.4733465411087876,1999,153.96526,-16.87,150.784,none,Country Christmas,229718
4740,SOVBLWJ12A6D4F6EE4,ARTZXUP11F4C83D65B,Crystals,0.5372882980689405,0.43335701538462723,He's A Rebel,,0,150.90893,-5.651,117.623,none,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,55322
4741,SOXVCSA12A8C137504,ARXJJSN1187B98CB37,Bebe Winans / Stephanie Mills,0.6001953927988161,0.48818138999888305,Everyday,0.0,2000,324.93669,-9.2,144.005,rnb,Love And Freedom,92970
4742,SOXPAAZ12A8C13F495,ARY55LO1187B9A3F17,Three 6 Mafia,0.8335903350968519,0.556477414706974,Let's Plan A Robbery,,2005,213.60281,-10.606,130.298,none,Most Known Unknown (Screwed and Chopped),307441
4743,SOREDLN12A58A7CD54,AR2HFII1187FB378BC,Jaydee,0.5759827021457528,0.3710266539785654,Plastic Dreams,,1992,265.84771,-7.855,124.553,dutch,Optimo presents In Order To Edit,507592
4744,SOOCTOA12A8C13C2BD,ARDK87R1187B98D51C,Flamin' Groovies,0.5593175024118211,0.43700191865316,Carol,0.6008538026098821,1999,195.39546,-3.215,172.502,rock and indie,Teenage Head,302022
4745,SOUSGXU12AC468B613,ARMD0G81187B99A519,Vickie Winans,0.6539378209700205,0.3968558693253486,Boyfriends,,0,108.45995,-18.871,124.734,none,Share the Laughter,688578
4746,SODBPRG12A81C21AE1,ARQY95Q1187FB3E53A,Auf Der Maur,0.5699888892338775,0.28748117418524216,Taste You,0.7995478390058034,2004,277.89016,-7.319,125.05,rock and indie,Auf Der Maur,275602
4747,SONYLMS12A58A7C76D,ARUBDQW1187B98D775,Kim English,0.5261270332019164,0.37231499597754764,Treat Me Right (Jon Cutler Album Version),0.4051157216913865,0,292.5971,-5.193,123.978,none,My Destiny,38375
4748,SOIPALY12A8C134921,AR6CLFP1187B9ACB94,Daniel Johnston,0.7133221465467205,0.4736131893753991,Come To Me Tonight,0.42744657148843085,1998,115.35628,-11.092,158.304,dance and electronica,Frankenstein Love,93092
4749,SOYAKYV12A8C1366D6,ARJRQL51187FB541AB,Juan Carlos Baglietto,0.5408813491958131,0.386630836509906,Todo A Mi Favor,,0,218.09587,-15.459,131.624,none,Coleccion Aniversario,148341
4750,SOBSCBT12AB01838DA,AR4TLW81187B99683D,Martin Sexton,0.6411975149842052,0.44865347112982507,Caught In The Rain,,1996,277.39383,-14.15,109.889,american,Black Sheep,519735
4751,SOILKFY12AB01859FF,ARTPGR61187B98B0F6,Thriller U,0.37404143444901305,0.3225901576387948,Dancehall Man,,0,235.12771,-10.677,72.305,none,Love Rule,420080
4752,SONPFMD12AB017C1B3,AR6PJ8R1187FB5AD70,Shakira,0.8331785608902065,0.8042197974467215,Tú,,1998,214.12526,-10.65,139.95,colombian,Donde Estan Los Ladrones,573639
4753,SOREWHH12A58A7CDF8,ARAJ5XN1187B9B578B,Jimmy Johnson,0.5053782030752867,0.40368294931031784,Country Preacher,0.5114243256864599,0,287.32036,-8.581,98.929,none,North // South,323446
4754,SOYPZAE12A81C1FDC3,AR1OBRC1187FB59AD4,Behemoth,0.8421933500213756,0.5504228248591988,Chant For Eschaton 2000,0.6110500499493631,1999,321.48853,-4.146,156.261,black metal,Satanica,273881
4755,SOHCYND12AF72A3CD9,AR190KO1187B9905EC,Sick Puppies,0.7829842111650066,0.6751177188292041,Deliverance,,2006,190.9024,-4.531,91.145,alternative rock,Dressed Up As Life,74767
4756,SOJKXAO12A58A7CB4F,AR3752L1187FB4B67E,The Real Kids,0.48489313119554395,0.3448719221712127,Better Be Good,,1976,252.26404,-14.655,162.771,boston,The Real Kids,642912
4757,SODHZNC12A8AE47F36,AR0BV7E1187FB386C1,Lee Ritenour,0.632008012811142,0.14468466090957882,Good Question  (LP Version),0.4343479507105055,0,223.45098,-10.982,148.879,none,Rit_ Vol. 1,135485
4758,SOBQXVB12A8C138200,ARKU2GK1187B98C8AB,The Jason Bonham Band,0.43966371060136195,0.3073662344450928,Bing,0.0,1992,290.19383,-7.11,196.013,british,MAD HATTER,291718
4759,SOXCLCB12AB01829E2,ARYFXQ21187FB4DAEF,Poncho Sanchez / Dianne Reeves,0.5772285027779873,0.37355239101415616,Morning,,1999,355.05587,-9.681,215.461,world,Morning Cup Of Jazz,328334
4760,SOUJZUN12AB0183A9B,ARXTYER12086C167DD,Audio Pyper,0.43919164634321356,0.2330478525878884,Walk in the Park,0.2353960423877843,0,405.52444,-12.98,124.996,none,Soweto Jumpoff,802033
4761,SOGTWZP12AB018545B,ARMOBJT11F50C4A101,Oliver Lake Quintet,0.034617322599199196,0.0,Only If You Live There,0.0,0,419.76118,-10.383,131.611,none,Talkin' Stick,457892
4762,SOEMXXF12A6D4F932C,ARI4S0E1187B9B06C0,David Arkenstone,0.639396479556684,0.43094204343555065,Waterfall (Spirit Of The Rainforest Album Version),0.2707759989463275,0,363.41506,-18.327,106.998,filk,Spirit Of The Rainforest,74894
4763,SOONKCD12AB018353D,ARY7ERS1187B9903AE,Mark Ashley,0.4923771796492022,0.3031364779453983,Operation Love,,0,190.77179,-4.336,99.996,none,Heartbreak Boulevard,337100
4764,SOYTTHD12A6D4FACA0,ARPK1CM1187B9B6B9C,Roger Reynolds,0.3156924102499128,0.2635090972993376,Stereophonic Presentation - Kokoro_ Pt. 5,0.0,0,313.91302,-37.668,48.607,none,Process And Passion,175508
4765,SOSYYND12AB0186F9A,ARWPLGU1187B9A8255,Alkonost,0.5370502242962027,0.4317314312251263,Dumy Moi-Zamicy Dal Nie...,,0,542.87628,-4.456,109.953,none,Put Neprojdennyj,571514
4766,SOHIWMI12AB017C48B,ARKFJMK11F50C4F213,A Ghost Devotion,0.4101412584358241,0.213790663172812,Need Not,0.0,0,305.34485,-8.489,137.973,none,They'll All Believe_ There's Nothing Wrong With My Heart,537383
4767,SOQVHOW12AC46885EE,ARW2I321187B9A9F87,Xose Manuel Budiño,0.47574533736302593,0.2717574484293663,A Galicia Vente Xa,,0,365.47873,-5.407,119.835,none,Zume De Tierra,790603
4768,SOPWSJD12A8C134A1A,ARC4HSQ1187FB55940,RyanDan,0.6361091708718015,0.3715736244848654,Always,0.46048484498641545,2007,235.12771,-8.567,111.518,none,RyanDan,143221
4769,SOSFYHJ12A8C13AF10,ARWTWYV1187B996D8B,Pelt,0.510577267623518,0.3268160736478344,Track 04,,0,225.98485,-22.196,107.368,none,Untitled,248865
4770,SOGXADW12AB0183042,AR16T2D1187B98ABF4,The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,0.38472013841978675,0.0,No Mercy Remix (Cade Money Remix),,2007,239.33342,-6.947,179.912,none,House of Stone,454569
4771,SORLFPE12A6D4F2B84,ARBQ5TQ1187B992B8A,Vivian,0.5207264878849363,0.35926026411845985,Bad Creation,0.21508031850922793,2007,227.76118,-6.53,90.993,none,Vivianism,78341
4772,SOESVVP12CF5F8799A,ARW9FP41187B98C2A7,Annie Lennox,0.7759461836753431,0.6210852120549084,A Whiter Shade Of Pale,,1995,316.76036,-8.724,145.99,rock,Medusa,278972
4773,SOSDYAS12AB0180457,ARA3I0J1187FB57869,Blink-182,0.8513514430525876,0.5823463739582727,All Of This,0.7241339532038322,2003,280.00608,-5.342,117.574,american,blink-182,109
4774,SOORZRU12AC468A12D,ARKJKVO1187FB49D0A,Michèle Bernard,0.44889280503159623,0.3738629705580186,Chanson sous la pluie,,2002,192.67873,-10.338,114.495,none,Mes premiers vinyls,777840
4775,SOPQTWV12AC3DF9853,ARNNBW81187FB55594,We Show Up On Radar,0.46897686543950845,0.3851241194726684,Like a Bird Pulling Up At a Worm,0.26695518627553855,0,194.71628,-13.362,80.029,none,A Loaf Of Bread_ A Container Of Milk And A Stick Of Butter,730337
4776,SOBPRXH12AB01824D8,ARFONSP11F50C4D175,Michael Bloomfield,0.4939950795331234,0.37217987785740625,Buried Alive In The Blues,0.37598430150044215,0,295.91465,-12.022,106.534,none,Live At The Old Waldorf,413660
4777,SOEMIKT12A8AE4884B,ARPAH7U1187B9A308F,Cocoa Tea,0.595645308494379,0.29290676890582723,I Can't Help,0.24906579485370342,0,237.89669,-7.441,163.664,none,One Way,186231
4778,SOJZOST12A8C139DA4,ARYN80Y1187FB49F36,The Rongetz Foundation,0.4470090905865516,0.3893143965610852,East,0.3066991647346994,0,390.37342,-8.415,119.992,none,East,203334
4779,SOXTCSF12A8AE4628A,AR65K7A1187FB4DAA4,Beyoncé,0.8894607253481954,0.6120672682978017,Ring The Alarm,,2006,161.38404,-3.964,113.992,hip hop rnb and dance hall,The Beyonce Experience Live Audio,280446
4780,SOMCYNS12A58A7B8BE,ARS2W231187B99EDEC,Mase,0.6308718792944613,0.41511460803695666,Wanna Hurt Mase? (Album Version),0.48456252996792964,0,263.18322,-6.933,92.028,none,Harlem World *Cancelled*,16681
4781,SOMORVY12A8C144093,ARGY9FW1187B991C7D,Information Society,0.5675109859285001,0.4308976087151808,Seek 300,0.0,1997,288.62649,-8.149,150.055,electronic,Don't Be Afraid,474494
4782,SOZZQBH12A6D4FAFD8,ARHWVGW1187FB41479,The Paul Butterfield Blues Band,0.5559041225130544,0.3954788611599233,Thank You Mr. Poobah ( Remastered 97' Version ),0.6360223862804752,0,246.12526,-15.693,158.12,none,An Anthology: The Elektra Years,62337
4783,SOMORZB12AB0188412,AR0OEYB1187FB4A81E,Catherine Howe,0.4217922530276164,0.31920972076720344,Going Home (Acoustic),,0,203.44118,-15.095,164.886,none,English Tale,813956
4784,SOIXLZQ12AB018CE35,ARE08BN1187B98FCA3,Der Plan,0.4962240848472056,0.3472497167251076,Alte Pizza,0.3603705827121406,1988,153.59955,-14.342,119.317,düsseldorf,Perlen...,711606
4785,SOKAJCZ12AB0186428,AR4NTMG1187B9B5C17,Patric C,0.4299232145947216,0.31184234121943055,Everything Has Changed,0.0,0,286.4322,-11.651,198.138,none,The Horrible Plans Of Flex Busterman,505308
4786,SOGSSOW12AB0189E3E,AR43KFF1187B9B74B1,Little Freddie King,0.4193202487520501,0.33878124511153024,Goin' Upstairs (Little Freddie King),,0,312.63302,-9.995,128.745,none,Messin' Around tha House,573754
4787,SOUPVWK12A6310EF7A,ARH6W4X1187B99274F,Radiohead,0.8999349522317316,0.683658060202375,Fast-Track,,2001,197.45914,-7.037,103.476,rock,Pyramid Song,1022
4788,SOIIGWW12A81C23437,ARLSF8H1187B9A76B0,Dimmu Borgir,0.8260754666985954,0.5996026426495992,The Chosen Legacy,0.6819750880772124,2007,259.02975,-3.561,150.064,norwegian,In Sorte Diaboli,130521
4789,SOCJFRN12A8AE459BF,ARD3ICK1187B9A56C9,Jimmy Riley,0.47772473249197345,0.299705214086752,Show Of Love,,0,233.7171,-13.887,162.139,none,Magic,236135
4790,SOAASSD12AB0181AA6,ARKXLIJ1187B9A4C54,Percy Faith & His Orchestra,0.43763471807167803,0.36134021043150916,Song From Moulin Rouge,,0,195.02975,-11.149,91.765,none,16 Most Requested Songs Of The 1950s. Volume Two,326864
4791,SOWMWFG12AB017F371,ARI4S0E1187B9B06C0,David Arkenstone,0.6394369488218412,0.43094204343555065,Drifting,0.2707759989463275,2009,272.74404,-11.812,160.028,filk,Chillout Lounge,385023
4792,SOCIAAX12A58A7CEDB,ARNDTKL1187B9AF57C,Jellyfish,0.5932165479392963,0.4449041766666399,The Ghost At #1,0.4785044003818184,2006,216.60689,-9.679,169.875,orchestral,Best!,32651
4793,SOYHENM12A8C13BEAD,ARUP5LV1187FB50BD8,Fuzz,0.479290854130295,0.3597756615359539,Blues 666,,0,238.36689,-3.768,153.978,none,Uno,211974
4794,SOVUNDW12A58A7AF38,ARE17W51187FB5381B,Rui Da Silva,0.6251867974682902,0.38880031291510264,Amidar (CCCP Mix),0.26586104921065007,0,444.9171,-5.999,65.005,portuguese,Amidar,714206
4795,SOZTNUV12A58A7FCB5,AR6PJ8R1187FB5AD70,Shakira,0.833178526109065,0.8042197974467215,Donde Estas Corazon,,1997,399.98649,-7.094,121.589,colombian,The Remixes,300411
4796,SOWLLSW12AB0184EE8,ARBYBBY11F4C8458A8,Faking David,0.4260909502778501,0.21627785290385876,Down A Notch,0.0,0,169.56036,-10.769,98.259,none,Freedom Of Expression,466884
4797,SOKUWZA12AB017FB9B,ARFILWJ1187B9ADDBF,María Elena Walsh,0.34151385491859326,0.2570629202962798,Balada De La Mariposa,,0,148.89751,-13.024,103.623,none,Canciones Para Grandes,509338
4798,SOUMIYO12A6D4FD73C,ARIJC9L11C8A415690,BassTurk,0.23426175828242796,0.0,Unutmam,,2008,259.05587,-10.399,90.627,none,Bassturk,272297
4799,SOCOMAW12AB017EE59,AR392MV1187FB3C3FE,Connie Francis,0.6166981923598915,0.45608051982394404,You Were Only Fooling,0.3135621142479342,0,135.8624,-9.956,121.993,american,Who's Sorry Now?...The Early Years 1955-58,446779
4800,SOQKAFW12A67ADA4C6,ARSE5NP1187B9B98AB,Twista Featuring Cee-Lo,0.8896135547440263,0.5938083651752645,Hope  (Edited Album Version),0.3277366831778408,2004,272.50893,-5.126,106.967,hip hop rnb and dance hall,Kamikaze,129253
4801,SOIQENV12A8C133A29,ARH861H1187B9B799E,Johnny Cash,0.8172569392930438,0.7352088777469941,Lonesome To The Bone,0.5787556780825298,1974,162.29832,-10.06,170.995,country,Wanted Man: The Johnny Cash Collection,281825
4802,SOBTTPI12A8C1406EF,ARNMWP51187FB3E963,Curtis Mayfield,0.7869212313686974,0.49530669341111583,Soul Music (ReMastered),,2006,237.60934,-14.364,83.902,funk,Future Shock,219093
4803,SONNXJI12A58A7AD05,ARCF06I1187B995398,K-OS,0.7126621633671405,0.43069704628908106,The Avenue (Zack W. Remix),0.5486780555679608,0,282.43546,-6.472,102.91,hip-hop,Yes! 2-Disc Set,601499
4804,SOPOSOZ12AB018C568,ARV8DLF1187B9A4C7C,The Mighty Clouds Of Joy,0.3863629122442042,0.4086347359005367,I've Come This Far by Faith,0.0,0,141.58322,-14.502,95.984,none,Gospel,802498
4805,SOGPBBU12A67AE219E,AR4SOKG1187B98D2B0,Geier Sturzflug,0.535492536483497,0.4663944344029349,Bruttosozialprodukt,,1982,186.51383,-6.54,165.979,german,Deutsche Hits CD1,63766
4806,SOHWQKE12AB0187F90,AR6VWIR1187B98C1E9,Alturas,0.3417685155665637,0.23609882032755578,Turu wilakuy,0.0,0,293.90322,-14.956,78.01,none,Entre tanto canto...,414439
4807,SOQUEQP12A8C1397DE,AR9XZPA1187B9AC7D4,Spectra Soul,0.5849982775987218,0.40204410563571763,The Tube,0.46054128135865785,2008,303.51628,-7.751,85.006,none,Shogun Assassins EP Vol. 3,263655
4808,SOCMHVU12A8C13A274,AR18AJW1187FB3F9FA,F.I.R.,0.537385267380566,0.37054072644269315,Si Xin De Li You,,0,248.0322,-6.351,101.471,chinese,Unlimited,105758
4809,SOPAQJH12AB018BAFC,AR93K7R1187B9AC92A,Black Debbath,0.4804019702957005,0.3923252825279137,Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),,0,268.61669,-6.093,85.068,norwegian,Black Debbath Hyller Kvinnen!,715656
4810,SOXOKBA12CF54651D5,ARYJSY01187B9B7C65,Dolly Parton,0.7652546920524527,0.6038764869181625,I'm Running Out Of Love,,2008,125.33506,-10.609,100.06,country,Just Because I'm A Woman,293621
4811,SODUOQU12A58A7D2A8,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,0.7337989404362274,0.544257505724526,The House Is Rockin',0.6787289814401122,1994,168.30649,-10.351,170.217,jazz and blues,In Step,284311
4812,SOOWFID12AC9DCED58,ARFQCJT1187FB3C099,The Glencastle Sound,0.3502744437115729,0.2529730657944457,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,,0,3.5522,-15.118,110.76,none,Our Scottish Heritage,564640
4813,SOCQEJA12AB0187390,AR1LKDU1187B991E0B,Bruce Carroll,0.4803775960405434,0.3454468162458464,The Room,0.0,0,278.41261,-10.882,90.094,none,Boomerang,518347
4814,SOSLDDI12AB0180835,ARTWNNQ1187B9A15BC,Glen Ricks,0.3298032105782184,0.25656217975839135,Magic Carpet Ride - Original,,0,167.49669,-10.469,86.999,none,Glen Ricks' Rock My Boat,349122
4815,SOYCHDB12A8C13F2C8,ARR3ONV1187B9A2F59,Muse,0.9290302874411605,0.7915009727579194,Can't Take My Eyes Off You,0.8256560998432283,0,211.12118,-5.646,126.725,none,Dead Star / In Your World,522407
4816,SOAZGGS12A8AE457F4,ARWENXU12454A2DE56,CoCo Lee,0.47348693634471306,0.2193695749122827,Mo Jing,,0,269.53098,-6.025,100.034,none,COCO 1994-2008 Best Collection,279684
4817,SOCTFYZ12AB018CE46,ARATH401187B98A7DE,YZ,0.5093637265084334,0.29040349135623356,Love,,0,287.37261,-14.64,43.991,none,The Legend Of Floyd Jones,803589
4818,SOIZPQD12AB017E788,ARAI3SX1187B9A3A9A,Brainchoke,0.4047560701585289,0.30750480606912317,Crystal Clear,0.22154865991439518,0,87.14404,-3.254,137.07,none,Introspective,391315
4819,SOKPMSE12A8C135993,ARF4V431187FB3AA41,Slim Whitman,0.5164437797727629,0.38666909170602387,China Doll,,2002,170.81424,-9.681,107.584,none,UK - 1955 - September,257268
4820,SOTKJLB12A6D4F785A,ARFQ7RR1187FB3CC0A,Badmarsh & Shri,0.5634215630969017,0.40203385602278635,Dancing Drums,0.6045007385888197,1997,497.13587,-9.507,96.028,none,Dancing Drums,21374
4821,SOKHNPX12A8C14512E,AR7QAHN1187FB35F8B,Groucho Marx,0.4265127607348456,0.4346218524642435,Show Fifteen with Bernard Sampson & Robert Sewell,,0,321.20118,-9.332,131.128,none,Best Of The Radio Shows,377938
4822,SOZMGEI12AB018DA91,AR2MEUK1187B992D1B,Jeff Scott Soto,0.6061934961059625,0.4073442880394374,Colour My XTC,0.3347065490692206,0,298.05669,-4.304,180.974,none,One Night In Madrid,670712
4823,SOAJLLN12AB0184718,ART9GX11187B9B0EDC,Super700,0.5716403680515861,0.411495406281723,The Other Side,,2009,47.28118,-8.878,64.101,none,Lovebites,519314
4824,SOEYVTH12A8C138E6E,AROQ9OT1187B99E88D,Kékélé,0.4101459923104806,0.31030914866795456,Yo Odeconer,0.26586104921065007,2006,309.49832,-7.821,115.072,world,Kinavana,253948
4825,SOAMORU12A8C137E6F,ARAZF6G1187FB5A0C1,Gerard Lenorman,0.5153445179741777,0.33899997919312697,Voici Les Clés,,1999,227.39546,-8.811,121.832,french,La Ballade Des Gens Heureux,291253
4826,SOXYNYD12A8C13DF7B,ARNLOX91187B990BFC,Tabu Ley Rochereau,0.43908021465071684,0.3323241784354463,Kassoule,,0,173.19138,-13.029,100.009,none,Rochereau_ Sam Mangwana & l'African Fiesta National,223668
4827,SOBGWIG12A6D4F6329,ARKQ9JM1187FB57521,AZ,0.6406959207035972,0.4496026559738531,Aziatic (Outro),0.48576115292501804,2002,60.21179,-7.459,87.599,none,Aziatic,25791
4828,SOUTRYP12A8AE46BC6,AR13CXU1187B9AD30A,The Clash,0.775797362701256,0.6011860594553833,Inoculated City,0.7590683433012374,1982,130.63791,-13.143,87.657,uk,London Calling / Combat Rock,280181
4829,SOYSHUA12A58A7CEBF,AR1BZED1187FB4CDEE,Wendy Moten,0.49107181419176804,0.30225568919145124,Make This Love Last,0.0,1992,230.37342,-8.634,109.001,none,Wendy Moten,24127
4830,SOWZOIY12AB0181FD3,ARNNQ9E1187FB3C82F,Black History,0.7325717446912391,0.45798167407037055,Problem Inna the System,0.34580223396532944,2001,251.402,-10.062,127.27,soul and reggae,Reggae Salute,345280
4831,SOFUTDG12AB018A272,ARRHXNC1187B98C169,Melatonin,0.47389974611086105,0.3258985358546909,Le complexe de Sisyphe,,0,233.11628,-9.443,127.989,none,La fin de l'éternité,773152
4832,SOKIGAA12AB0184D4F,ARID75M1187B9B8341,Steve Green,0.5160213594264099,0.3485268895981834,Honor The Lord (He Holds The Keys Album Version),0.30804515173625696,0,147.40853,-13.051,168.34,none,He Holds the Keys,356385
4833,SOGTHVT12A6D4FC435,ARD4C1I1187FB4B0C3,Pink Floyd,0.8180420443725366,0.6389063767175533,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),,0,60.13342,-20.11,65.61,progressive rock,Ummagumma,839
4834,SOIMXWW12A8C140FDD,AR56CNM1187B99442A,Judas Iscariot,0.5441619954057879,0.3706204016128975,Babylon,0.5663125809263672,1995,393.89995,-7.736,135.39,black metal,The Cold Earth Slept Below,122729
4835,SOAPZIG12A6D4F7920,ARDCFNZ1187FB3DDB0,Enrique Iglesias,0.8273572600540108,0.7529278904005542,Dicen Por Ahi,0.46987300095423234,1998,229.0673,-6.947,101.43,spanish,Cosas Del Amor,25202
4836,SOCZOTF12AB018C245,AR14CJ91187FB3A994,Eddy Arnold,0.5641289501467455,0.3977756543226217,Enclosed_ One Broken Heart,,0,156.21179,-11.375,42.086,none,Country Lovers_ Vol. 2,682722
4837,SOQWJDW12AB01829EE,ARD7U0O1187FB5531A,André Verchuren,0.36072920580223455,0.26712486735047014,Jalousie,,0,194.82077,-9.865,123.249,none,Les Increvable N2,386707
4838,SOGLLSY12AB01856CF,ARJDMBO1187B9AD118,Johnny Osbourne,0.6187657854861481,0.40913486879748406,Turn Me On,0.0,0,271.5424,-8.227,91.775,none,Black & White Vol. 2: Reggae Classics,807238
4839,SOAWEQT12A8C13AC84,ARGR98V1187FB3A1B9,Andreas Dorau,0.5017859682743673,0.3824265842017741,Du Verstehst Mich Nicht,,2005,267.36281,-9.752,118.975,none,40 Frauen / Im September,159601
4840,SOESTLC12A58A767BC,AR8RXRI1187FB4104B,The Roots,0.8627954137489581,0.6002824907473767,100% Dundee,,0,270.31465,-1.031,183.486,none,The Roots,350438
4841,SOWREHW12AB0186FE8,ARXGICZ1187FB444DD,The Merry Macs,0.35449610815774923,0.24945364941116577,Breezin' Along With the Breeze,,0,182.9873,-16.008,79.821,none,Classic Years of The Merry Macs,768418
