,song_id,artist_id,artist_name,artist_familiarity,artist_hotttnesss,title,song_hotttnesss,year,duration,loudness,tempo,artist_mbtags,release,release_7digitalid
4734,SOYNEVM12AB018439A,ARBEBBY1187B9B43DB,Tom Petty,0.7798380917672508,0.5683505032022476,Wildflowers (Album Version),0.6216210728285284,1994,190.32771,-13.374,86.8,classic pop and rock,Wildflowers,542173
4738,SOPKWKW12A8C1312BC,ARHI20L1187FB4C997,Jeff Beck,0.7476840758686324,0.5299958328993075,Head For Backstage Pass,0.7379941821443943,1976,163.83955,-8.951,131.554,classic pop and rock,Original Album Classics,280787
4744,SOOCTOA12A8C13C2BD,ARDK87R1187B98D51C,Flamin' Groovies,0.5593175024118211,0.43700191865316,Carol,0.6008538026098821,1999,195.39546,-3.215,172.502,rock and indie,Teenage Head,302022
4746,SODBPRG12A81C21AE1,ARQY95Q1187FB3E53A,Auf Der Maur,0.5699888892338775,0.28748117418524216,Taste You,0.7995478390058034,2004,277.89016,-7.319,125.05,rock and indie,Auf Der Maur,275602
4750,SOBSCBT12AB01838DA,AR4TLW81187B99683D,Martin Sexton,0.6411975149842052,0.44865347112982507,Caught In The Rain,,1996,277.39383,-14.15,109.889,american,Black Sheep,519735
4755,SOHCYND12AF72A3CD9,AR190KO1187B9905EC,Sick Puppies,0.7829842111650066,0.6751177188292041,Deliverance,,2006,190.9024,-4.531,91.145,alternative rock,Dressed Up As Life,74767
4758,SOBQXVB12A8C138200,ARKU2GK1187B98C8AB,The Jason Bonham Band,0.43966371060136195,0.3073662344450928,Bing,0.0,1992,290.19383,-7.11,196.013,british,MAD HATTER,291718
4772,SOESVVP12CF5F8799A,ARW9FP41187B98C2A7,Annie Lennox,0.7759461836753431,0.6210852120549084,A Whiter Shade Of Pale,,1995,316.76036,-8.724,145.99,rock,Medusa,278972
4773,SOSDYAS12AB0180457,ARA3I0J1187FB57869,Blink-182,0.8513514430525876,0.5823463739582727,All Of This,0.7241339532038322,2003,280.00608,-5.342,117.574,american,blink-182,109
4779,SOXTCSF12A8AE4628A,AR65K7A1187FB4DAA4,Beyoncé,0.8894607253481954,0.6120672682978017,Ring The Alarm,,2006,161.38404,-3.964,113.992,hip hop rnb and dance hall,The Beyonce Experience Live Audio,280446
4787,SOUPVWK12A6310EF7A,ARH6W4X1187B99274F,Radiohead,0.8999349522317316,0.683658060202375,Fast-Track,,2001,197.45914,-7.037,103.476,rock,Pyramid Song,1022
4799,SOCOMAW12AB017EE59,AR392MV1187FB3C3FE,Connie Francis,0.6166981923598915,0.45608051982394404,You Were Only Fooling,0.3135621142479342,0,135.8624,-9.956,121.993,american,Who's Sorry Now?...The Early Years 1955-58,446779
4800,SOQKAFW12A67ADA4C6,ARSE5NP1187B9B98AB,Twista Featuring Cee-Lo,0.8896135547440263,0.5938083651752645,Hope  (Edited Album Version),0.3277366831778408,2004,272.50893,-5.126,106.967,hip hop rnb and dance hall,Kamikaze,129253
4801,SOIQENV12A8C133A29,ARH861H1187B9B799E,Johnny Cash,0.8172569392930438,0.7352088777469941,Lonesome To The Bone,0.5787556780825298,1974,162.29832,-10.06,170.995,country,Wanted Man: The Johnny Cash Collection,281825
4805,SOGPBBU12A67AE219E,AR4SOKG1187B98D2B0,Geier Sturzflug,0.535492536483497,0.4663944344029349,Bruttosozialprodukt,,1982,186.51383,-6.54,165.979,german,Deutsche Hits CD1,63766
4810,SOXOKBA12CF54651D5,ARYJSY01187B9B7C65,Dolly Parton,0.7652546920524527,0.6038764869181625,I'm Running Out Of Love,,2008,125.33506,-10.609,100.06,country,Just Because I'm A Woman,293621
4811,SODUOQU12A58A7D2A8,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,0.7337989404362274,0.544257505724526,The House Is Rockin',0.6787289814401122,1994,168.30649,-10.351,170.217,jazz and blues,In Step,284311
4825,SOAMORU12A8C137E6F,ARAZF6G1187FB5A0C1,Gerard Lenorman,0.5153445179741777,0.33899997919312697,Voici Les Clés,,1999,227.39546,-8.811,121.832,french,La Ballade Des Gens Heureux,291253
4828,SOUTRYP12A8AE46BC6,AR13CXU1187B9AD30A,The Clash,0.775797362701256,0.6011860594553833,Inoculated City,0.7590683433012374,1982,130.63791,-13.143,87.657,uk,London Calling / Combat Rock,280181
4830,SOWZOIY12AB0181FD3,ARNNQ9E1187FB3C82F,Black History,0.7325717446912391,0.45798167407037055,Problem Inna the System,0.34580223396532944,2001,251.402,-10.062,127.27,soul and reggae,Reggae Salute,345280
4845,SOGRXSE12A6D4FB47C,AR5O6W51187FB46984,SNAP!,0.7188102099645777,0.4639000947923324,The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),,0,385.35791,-11.804,150.037,german,Attack - The Remixes Part 1,413547
4853,SOCMUOM12AC90730BB,ARA7WV51187FB532B0,GG Allin,0.6323675939714912,0.3843277162876662,Outskirts Of Life,,0,198.84363,-11.29,99.572,punk,Carnival Of Excess : Limited Edition - Original Mixes,785780
4855,SOZLSQF12AB01852C1,ARYGXKQ11E2835CE3B,Styles P,0.7437924976420915,0.47267074105300666,Styles P Speaks (Interlude),,0,57.57342,-7.495,105.532,hip hop rnb and dance hall,The Art of War Volume 4,447646
4856,SOAEQKJ12A58A761EA,ART62WC1187FB47E80,The Game feat. Jim Jones Camron & Bezell,0.8029253954519542,0.528614974324017,Certified Gangstas (featuring Jim Jones Camron & Bezell),0.4072330149011048,0,210.23302,-6.647,69.555,hip hop rnb and dance hall,Westside Story Remix feat. Snoop Dogg & 50 Cent,76216
4859,SOHYVTD12A8C130A40,ARCEEC91187B9AC4FB,Alexander O'Neal,0.6091238748175969,0.4623678399869238,When A Man Loves A Woman,0.4733465411087876,2008,183.11791,-5.184,95.924,soul and reggae,Alex Loves...,192588
4872,SOZDQJS12A8C131CCB,ARSF0K11187B9AF319,James Taylor,0.8265136285539465,0.6282283873127827,Down In The Hole,0.4432913119053975,0,315.16689,-13.097,100.075,production music,New Moon Shine,282022
4876,SOXVPPB12AB0185A28,ARIRBO11187FB4B219,Donna The Buffalo,0.5755324116913901,0.37453002882015307,Visitor,0.0,0,251.42812,-12.667,172.076,folk,The Ones You Love,467580
4878,SOKVWUH12A58A7D2CD,AROMB601187B991317,Mae West,0.46762047621596176,0.3217132036929047,Put It Off Until Tomorrow,,2006,150.49098,-16.198,101.276,american,I'm No Angel,481245
4883,SOPFNGN12A6D4FB47B,AR5O6W51187FB46984,SNAP!,0.7188102099645777,0.4639000947923324,Mary Had A Little Boy (Maestro Mix),0.0,1996,327.78404,-10.232,121.102,german,Attack - The Remixes Part 1,413547
4884,SOREPXL12A67ADE7DA,ARD5SR21187B9B5F4A,Irwin Goodman,0.5174805719265905,0.4328043103024764,Onni,0.21508031850922793,1978,231.47057,-5.752,151.004,finnish,Cha cha cha,68570
4886,SOTTGWB12A6D4F58C6,ARTJJZZ1187B9BA5E7,Rishi Rich,0.49266950256154113,0.3313731698994171,Jaan - Interlude,0.4401873977226217,2006,45.45261,-10.817,95.985,production music,The Project,38957
4898,SOYINSW12B0B80BEBD,AR9O98A1187FB39621,The Strokes,0.8070434798589495,0.5871941015185999,Between Love & Hate,0.8284002639564683,2003,191.29424,-4.689,104.208,rock and indie,Room On Fire,397339
4902,SOCBMSI12A8AE49124,AR3QRJ91187B98E4C2,Jacques Dutronc,0.6129531542390639,0.45454192915129765,Laquelle Des Deux Est La Plus Snob,0.39200877147130697,1969,152.76363,-9.774,126.968,french,Intégrale Les Cactus,280528
4905,SOXXPIC12AB017EA44,ARLLRL61187B9B6698,The Sonics,0.6533406926626858,0.44960808830900445,Near My Soul,0.3725300393660796,1996,164.362,-9.796,158.84,classic pop and rock,Fire and Ice II - The 'Lost' Tapes,551402
4907,SOHDIHR12A6D4F913F,ARI2JSK1187FB496EF,Nick Ingman,0.407430399749988,0.3185360299358178,Sangha the Outcast,0.0,0,167.33995,-19.817,115.124,production music,Two Brothers,53832
4909,SOOWOMX12AB018844A,ARCZ20M1187FB49687,Tony Joe White,0.6247237675785525,0.4035096733630853,Ol' Mother Earth (Album Version),,0,187.32363,-23.012,126.241,country,"The Best Of Tony Joe White Featuring ""Polk Salad Annie",409865
4916,SOMEYFE12AB018BA5B,ARDW5AW1187FB55708,Shawn Colvin,0.6855028320873736,0.44673296759009207,Cry Like An Angel,0.4432913119053975,1989,290.11546,-12.798,167.772,folk,Steady On,424081
4917,SOTKIJC12AB017C558,ARY4M3J1187B9AC94C,John Sebastian,0.5187439585798745,0.34128872330078414,Waiting For A Train [Live],0.0,0,169.84771,-19.869,91.802,american,Cheapo-Cheapo Productions Presents Real Live John Sebastian,335912
4919,SOQIRNJ12AB0187772,ARFZSPU1187B9B5BA9,John Frizzell,0.4328393673069391,0.3669058527885173,Carrie's Theme,0.4072330149011048,2009,100.75383,-29.999,91.434,production music,Whiteout : Music from The Original Motion Picture,758204
4920,SOWMHYX12AB0188761,ARONPP01187B995FB5,Cockney Rejects,0.6088248054637592,0.42865098878987407,Oi! Oi! Oi!,,1997,204.93016,-6.971,92.957,uk,Oi! The Album,587938
4921,SOFSBTM12AB017BE1C,ARBV8MP1187B9B60B1,Esa Pakarinen,0.4131658615193439,0.3228824899542305,Miina ja Mikko markkinoilla,0.0,1990,119.27465,-13.305,178.936,finnish,Esa Pakarinen,327658
4923,SOFOAIA12A8C136186,ARPAAHK1187B9ABB00,Nickelback featuring Kid Rock,0.8474517132179911,0.779968004597178,Saturday Night's Alright (For Fighting),0.6836473417498574,2003,223.99955,-3.709,156.005,rock,Charlie's Angels: Full Throttle (Music From The Motion Picture),290248
4939,SOWHYDW12AB0186487,AR7CCCC1187FB578FF,Don Gibson,0.540750151435823,0.3796512190020614,Release Me,0.436696165103075,1960,184.68526,-20.691,87.806,american,Sweet Dreams,724643
4940,SOZQVBA12A8C13CAAD,ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,0.6268031063273776,0.4052346907874076,Nature's Disappearing,0.5237591517010592,2010,292.91057,-9.11,89.949,rock,Wake Up Call,300489
4950,SONJBQX12A6D4F8382,ARF8HTQ1187B9AE693,Daft Punk,0.9028407601108464,1.02125558748807,Da Funk,0.862254500132342,1995,329.53424,-5.019,111.201,french,Homework,28815
4953,SOMTTIL12CF5465225,ARS86AJ1187B9B4225,Janis Joplin,0.803810767746571,0.5599258685693549,Raise Your Hand,,1988,137.79546,-12.436,123.293,american,Janis,285465
4956,SOQSKMZ12A8C1340A5,AR19SOA1187B98F6E6,Bob Neuwirth,0.4342720374495127,0.30150246185842855,Great Escape (Good Intentions),0.0,0,312.5024,-11.393,103.327,american,Back To The Front,192744
4962,SOGNZNU12AB0189FE3,ARHD3RX1187FB3A7DA,Steel Pulse,0.6984525389455865,0.5029746364184818,House of Love,0.2538347361322313,1997,261.35465,-6.653,168.242,soul and reggae,Rage and Fury,601830
4963,SOWIMQH12A8C13BB7C,ARMJAGH1187FB546F3,The Box Tops,0.6306300375898077,0.4174996449709784,People Make The World,0.4137398358601097,1967,148.61016,-12.345,110.771,classic pop and rock,The Letter/Neon Rainbow,300821
4966,SOCSXZF12AC468D3E3,ARBNXYA1187FB51C50,Daddy Yankee,0.9089842956402567,0.562506672288816,Descontrol,0.7449865097672015,2010,172.90404,-4.064,93.029,hip hop rnb and dance hall,Daddy Yankee Mundial,792168
4968,SOSNLPM12A8C139C95,ARBCUNV1187B98A9FB,Busta Rhymes,0.8098280918397787,0.5396443124242588,Genesis,0.5499986371688009,2001,231.60118,-10.067,106.961,hip hop rnb and dance hall,Genesis,556995
4973,SOCYIJP12AB018135F,ARVBP9K1187FB48254,Cancer Bats,0.6898005928001073,0.5338427270488555,Engine Skull,0.5159636307203983,2009,159.29424,-3.276,110.096,rock and indie,Kerrang! The Album '09,538716
4975,SOYYIRG12A8C13656A,AR1CB5G1187B9AFB8E,Electric Light Orchestra,0.7978900102192453,0.5313993292438672,Indian Queen,0.21508031850922793,0,57.44281,-21.488,92.502,british,Flashback,287594
4977,SOMXMTB12A8C145406,AR7KA5V1187FB44E6B,The Del McCoury Band,0.6087035683375998,0.36221895681539285,Hillcrest Drive,0.4454545254934259,0,198.63465,-8.61,163.92,folk,It's Just The Night,757773
4979,SOJMOHG12A8C141AA7,ARONPP01187B995FB5,Cockney Rejects,0.6088248054637592,0.42865098878987407,Easy Life (Live),0.3864772912554594,1997,176.01261,-10.581,138.836,uk,Live And Loud,249122
4987,SOAAZHH12A58A7B384,ARLR9U31187B9A71AD,The Stooges,0.7326033944243092,0.49705095869202826,Studio Dialogue (#26),,0,16.92689,-19.585,67.03,classic pop and rock,1970: The Complete Fun House Sessions,65428
4995,SOCNBUC12A81C2075A,AR0O3AV1187FB4D030,Agnostic Front,0.7014417589824127,0.5043077259823238,Come Alive,0.7046497558543723,2007,122.17424,-5.218,185.453,punk,Warriors,274824
4996,SOQXNQP12A8C134AD7,AR5FP401187FB523C9,Bob Dylan,0.6753848119981302,0.6333399087018368,Trying To Get To Heaven,,1997,320.70485,-14.089,94.161,folk,Time Out Of Mind,283002
5011,SOTGSMJ12A6D227171,ARD3LXU1187B9ABFC5,Sex Pistols,0.7311842304128983,0.5492043838770254,Chatterbox,0.3135621142479342,2004,189.17832,-14.683,152.899,british,Submission,75500
5013,SOFEOZP12A6D4F9DF1,ARWY7I71187FB36C3D,Lesley Gore,0.6069253585317187,0.3891007762801808,It's My Party,,1963,140.2771,-7.541,129.161,classic pop and rock,'60s Pop Number 1's,123479
5014,SOWOTCY12AC907329A,AR0N9BV1187FB3AD01,Gene Pitney,0.5564100130893208,0.39659627481766685,For Me This Is Happy,0.26586104921065007,0,146.9122,-13.254,79.112,american,The Country Side of Gene Pitney,822595
5027,SONARPL12CF5465254,ARO4WQR1187B9B9825,Kenny Rogers,0.7425481346377897,0.625428356113374,Reuben James,,1993,167.00036,-14.406,187.128,country,Country Superstar,768293
5030,SOGQWTX12AB017FD78,ARD8JVH1187FB4DA04,Bad Company,0.6968168917909224,0.48210001892032256,Rock Steady,0.641020289645939,1974,229.58975,-8.064,102.984,uk,In Concert: Merchants Of Cool,781923
5034,SOQWFLA12AF72A8A63,ARRBF3M1187FB4D59F,30 Seconds To Mars,0.9093248336581043,0.6770875467122787,Year Zero,0.816897459555498,2002,472.39791,-6.736,121.518,pop and chart,30 Seconds To Mars,35166
5052,SOXRWWL12A8C1345F8,AR7Q0O91187FB4DBE7,Plies,0.9195170922254553,0.5479404294879846,Goons Lurkin (Instrumental Album Version),,2007,233.42975,-9.545,110.933,soul and reggae,The Real Testament,143384
5062,SOENOQK12AB01864B9,ARH861H1187B9B799E,Johnny Cash,0.8172569392930438,0.7352088777469941,One More Ride (Digitally Remastered),,0,120.99873,-12.308,110.43,country,Mi Collection - Volume 2,703451
5064,SONUOBX12A8C141070,ARAIABB1187B9AC6E2,Seal,0.5673132241223214,0.5800131829395042,Killer (Single Version),0.22154865991439518,0,257.48853,-7.762,117.988,british,Killer,7315
5068,SOIKPOX12A58A7BA0B,ARBNXYA1187FB51C50,Daddy Yankee,0.9089842956402567,0.562506672288816,A Lo Clasico,0.48711219486346274,2007,235.15383,-4.13,91.026,hip hop rnb and dance hall,El Cartel: The Big Boss,106394
5071,SOYMQQN12A58A7D293,ARHQYFB1187FB4AECF,The Cortinas,0.5146242649672889,0.36951156516797784,Radio Rape,0.2884816426560289,1978,219.01016,-7.687,134.985,uk,Please Don't Hit Me,565748
5073,SOHJXBB12A8C1437B7,AREOGMA1187B9908EF,Hot Tuna,0.5672788711826817,0.40517835890761195,Parchman Farm,,2004,461.71383,-9.989,138.512,folk,LIVE AT SWEETWATER II,521693
5079,SOPAESK12A58A7BA11,ARGEZ5E1187FB56F38,Audio Adrenaline,0.6874783184494465,0.5162343840837891,Some Kind Of Zombie (Criscoteque Remix),,1997,279.97995,-5.934,108.351,rock,Some Kind Of Zombie,208179
5085,SOSRIVF12AB017DF0E,ARWNRBH1187B9B7E68,Philippe Sarde,0.45567977854361785,0.34369744996261,Grand Frère,,0,528.22159,-23.178,137.658,french,Princesses / Un Frère,498055
5089,SOZKFHV12A6D4F996F,AR9W3X91187FB3994C,Phil Collins,0.6559214175882668,0.5783016335967479,I'm Not Moving,0.5968407035530287,1981,154.93179,-15.433,100.042,british,Face Value,40836
5092,SOCPFDY12AB018300D,ARUI8651187B9ACF52,John Cale,0.7493178009614533,0.48165586241245567,Antarctica Starts Here,,1973,199.96689,-20.172,110.1,british,Paris s'éveille,397182
5093,SOACUYZ12CF54662F1,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,0.7830371095483493,0.544257505724526,Couldn't Stand The Weather,,1985,281.05098,-9.882,121.616,jazz and blues,3 CD Slipcase,402900
5096,SOEJBBP12AB017F03E,ARXGASQ1187FB3C727,Camp Lo,0.6554834784453758,0.46119480649396544,Bubblin' (Anita Demo),0.0,0,222.40608,-11.502,196.45,hip hop rnb and dance hall,The Best of Camp Lo Vol. 2,483356
5104,SOHMLNS12A58A7DA68,ARQPT7O1187B9AAF4F,The Sensational Alex Harvey Band,0.5698600892369895,0.41466736805983506,Delilah,0.5701059300583878,1975,316.81261,-12.936,90.689,classic pop and rock,Live / The Penthouse Tapes,26846
5106,SOYCTRU12A6701DA91,ARNHHIV1187FB4EA23,New Order,0.7207110575919069,0.522047955191613,Guilty Partner,0.6962171403694453,1989,288.02567,-5.729,146.29,british,Technique [Collector's Edition],332020
5110,SODRZXF12A6D4F89FE,ARV69FI1187B9AA14F,Kari Tapio,0.47575573277844224,0.2784255160496253,Syvä meri (Oceano),,0,161.20118,-7.069,115.879,finnish,Kaksi maailmaa,270614
5112,SOERJUK12AF72A49F7,ARXWAQQ1187B9AE954,Redman,0.7431297761478142,0.49356684269655965,I Got A Seecret,0.5470039143026859,1998,209.6322,-8.745,113.312,soul and reggae,Doc's Da Name 2000,50687
5113,SOWZPSA12AB0187979,ARL6FF81187FB5A916,Panic At The Disco,0.8423689439434039,0.6046551281353578,I Constantly Thank God For Esteban [Live In Chicago],0.43016063701845586,0,253.23057,-5.205,153.069,pop and chart,Live In Chicago,351119
5118,SOHSBLC12AB0183BC9,ARMMKRK1187B996E31,William Goldstein,0.3518151232337846,0.27094070676741144,French Suite: A Paris Thing,,0,276.50567,-28.215,89.102,production music,First Impressions,456907
5120,SOTPQFM12AB017AC9E,ARANOZN1187B9B373E,Descendents,0.7272303154628746,0.4765593789777819,I'm Not A Loser,,1982,89.23383,-8.867,203.29,punk,Somery,329970
5129,SOQMDPN12AF72A25EE,ARJG2ID1187B9A767E,The Jam,0.7781427230552,0.547746274612012,The Modern World,,1977,150.59546,-8.812,159.849,uk,The Jam Story,33492
5134,SOLCJWW12A8C137C98,AR7074B1187FB4C39B,Ann Lee,0.5318292157745828,0.34573486616354654,So deep,,2000,380.08118,-7.804,131.999,uk,So Deep,204837
5137,SORDYIS12A6D4F64EC,ARCT5P61187FB3D950,The Impressions,0.6332206239096116,0.4102474074764877,I Found You,,1963,207.35955,-16.489,121.896,rock and indie,The Impressions,77566
5138,SOMAFQT12A8AE47E8D,AR202MX1187B9B0383,Tanto Metro & Devonte,0.6117882539472937,0.33672684140890796,Strange Things,0.0,2004,158.1971,-6.712,104.465,hip hop rnb and dance hall,Riddim Driven: Celebration,185842
5145,SOSNDGZ12AB017D82F,ARCLJQZ11E2835CE37,Alvin Youngblood Hart,0.5236534084935914,0.34843419690439803,Screamin' & Hollerin' The Blues,0.3347065490692206,0,208.84853,-9.186,111.523,folk,Screamin' and Hollerin' The Blues,620938
5156,SOFPYLJ12A6D4F843F,ARZEBW31187FB586EA,Anne Dudley,0.5432902428659292,0.35199833790961566,Rachel's retribution,,2006,280.86812,-15.428,118.326,production music,Black Book,44537
5162,SOFFCBZ12A8C144291,ARDK6QW1187B9B8D85,UK Subs,0.6599449187584954,0.43469691279710654,Tomorrows Girls (Live),,1999,122.40934,-2.952,199.379,uk,Countdown,611809
5168,SOTZGNC12AB0184FE8,ARBM4TC1187FB5CE98,Natalie Cole,0.6904475497729028,0.5077816674051294,The Gift,0.0,1985,194.53342,-15.222,115.45,jazz and blues,Dangerous,460871
5176,SOOYIJN12AB017C168,AR6W5MS1187FB3BF47,Little Feat,0.6749188161079736,0.4791874922357341,Day Or Night [Live Album Version],0.30416950343527516,0,330.73587,-8.163,93.42,classic pop and rock,Waiting For Columbus [Live Deluxe],387577
5177,SOZQSGL12AF72A9145,AR050VJ1187B9B13A7,Dead Kennedys,0.737037558041999,0.5392454183492504,Halloween,0.7883881833222074,1982,216.842,-4.264,92.897,punk,Milking The Sacred Cow,181162
5187,SOKSZVC12A8C142004,ARV8T9T1187B99F3F4,Amorphis,0.7090105251029095,0.5535661720707804,Misery Path (From the Privilege of Evil),0.3277366831778408,0,255.03302,-4.393,175.673,finnish,Karelian Isthmus,239673
5194,SOUZAFY12A8C136709,AR2H1J41187FB5C640,Danny Elfman,0.7668262054597053,0.5494459610037913,Sleuthing,0.38393468427870303,2002,140.87791,-22.435,86.901,american,Men In Black II - Music From The Motion Picture,287148
5202,SOSQIHH12A8C13370B,ARH6W4X1187B99274F,Radiohead,0.8999349522317316,0.683658060202375,15 Step,0.476435219642529,2007,237.21751,-7.057,188.91,rock,In Rainbows,188863
5203,SORKWDV12A8C13B43B,ARNLO5S1187B9B80CC,Van Halen,0.7446412459327763,0.5799889824287546,From Afar (Album Version),0.6853511176163042,1998,324.23138,-9.057,87.899,classic pop and rock,Van Halen III,129837
5204,SORXMMR12A6D4FBCF7,AR6QQY41187B990574,Danny Wilson,0.5599914150758433,0.36290298564883927,Get Happy,0.21204540548371908,0,126.53669,-8.515,92.591,classic pop and rock,The Best Of Danny Wilson,272121
5210,SOESBTV12A8C1407EB,ARRH2S81187B98C8AA,Bongzilla,0.5744007886920006,0.4460715844124553,Champagne & Reefer,0.5367888864406624,2005,286.58893,-4.627,97.265,american,Amerijuanican,223456
5213,SOPGCJJ12A58A796B7,AROJAG11187B9B71A3,The Chap,0.612657823642785,0.457611173992295,Volumatic Spacer Device,0.4072330149011048,2003,207.28118,-8.337,123.007,classic pop and rock,Lo Compilation Mix By Susumu Yokota,160998
5215,SODENZR12AAF3B13B9,AREJ5K11187B993F5F,R. Carlos Nakai,0.5772760891324358,0.37693998444161575,Blood Round Dance Song (World),0.21508031850922793,1982,146.33751,-25.651,104.989,folk,Changes,529426
5231,SOEMZVF12A8C13148C,ARCLJQZ11E2835CE37,Alvin Youngblood Hart,0.5236534084935914,0.34843419690439803,Livin' In a Strain,0.5033812362063191,0,231.10485,-14.039,112.717,folk,Big Mama'S Door,282983
5237,SOMKDSL12A8A9D5A19,ARWD82K1187B98CFF2,Cracker,0.6405741491675592,0.4547148410790918,My Life Is Totally Boring Without You,0.42744657148843085,1998,196.5971,-8.749,107.848,american,Gentleman's Blues,277481
5239,SOCXMVT12A67ADD8BA,AR5O6W51187FB46984,SNAP!,0.7188102099645777,0.4639000947923324,Do You See The Light (Deep Ethno Mix),0.0,1996,293.92934,-13.615,131.977,german,Attack - The Remixes Part 2,413550
5241,SOCHIPS12AB017E780,AR5GMAV1187FB3A8F5,Chris Clark,0.5972814779044859,0.3984699599085864,Gavel Obliterated,0.6016447098293969,0,226.11546,-7.551,102.093,soul and reggae,Empty The Bones Of You,532311
5251,SOUPVPL12AB0189B9F,ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,0.7011187444188275,0.4154416558236922,Since The Last Time,0.6090439426773437,2006,218.06975,-6.25,177.886,classic pop and rock,Since the Last Time,520249
5252,SOGMLLJ12A8AE46BA4,ARQOATR1187B9AE959,Jane's Addiction,0.711893841289885,0.5351630421238075,Obvious ( LP Version ),,1990,355.63057,-7.938,92.729,rock and indie,Ritual De Lo Habitual,136563
5255,SOJNSEO12AB01818F8,ARHKQGH1187B9A4DB4,In Extremo,0.7490777791573782,0.4473304871718775,Frei zu sein,,2008,260.5971,-6.44,146.103,german,Sängerkrieg,338414
5256,SOJINJO12A8C13C8C9,AR9RTS51187B996CC8,Bitty McLean,0.5958117467766225,0.3871137653888301,We´ve Only Just Begun,,0,246.46485,-11.313,181.187,british,Natural High,220083
5257,SOOAOFY12A8C13BDEB,ARY1VGA1187FB5A39E,Tom Cochrane,0.5903603253945124,0.3717867334568803,Christmas All The Time (Acoustic),0.0,0,204.14649,-11.938,80.63,country,Images Of Christmas,159678
5259,SOSYUIY12AB0189FC2,ARHD3RX1187FB3A7DA,Steel Pulse,0.6984525389455865,0.5029746364184818,Role Model,0.319565986882865,1997,262.47791,-6.53,156.084,soul and reggae,Rage and Fury,601830
5262,SOOJCEQ12AB0189C25,ARW1WST1187FB384DA,Jope Ruonansuu,0.4643625908988418,0.41784614771379464,Rant Kanaria,,2009,211.25179,-10.321,111.004,finnish,Kunnioittaen-Yhden miehen tribuutti,563754
5271,SOQKFHB12AB0186B13,ARZS5VW1187FB567E8,William Orbit,0.6749702930475524,0.42495308411251165,Cavalleria Rusticana,0.5040343408054411,2000,199.8624,-21.82,131.281,uk,Pieces In A Modern Style,768978
5283,SOBMWXO12A8C132120,AR5FP401187FB523C9,Bob Dylan,0.6753848119981302,0.6333399087018368,Simple Twist Of Fate,0.7025515850048525,1975,257.61914,-13.776,136.842,folk,Desire/Blood On The Tracks/Street Legal,285737
5286,SOZAPRE12AB0182FFA,ARBV8MP1187B9B60B1,Esa Pakarinen,0.4131658615193439,0.3228824899542305,Vanhapoika-Severi,,1990,152.58077,-11.136,156.32,finnish,Esa Pakarinen,327658
5288,SORTOLS12AB01816C5,ARBCUNV1187B98A9FB,Busta Rhymes,0.8098281232201633,0.5396443124242588,We Put It Down For Y'all (Explicit LP Version),0.4471357962861778,2000,209.60608,-8.975,90.032,hip hop rnb and dance hall,Anarchy,513035
5300,SOEOMZJ12A8C139998,ARV8T9T1187B99F3F4,Amorphis,0.7090105251029095,0.5535661720707804,Crimson Wave,0.7158947963587176,2001,285.46567,-5.067,108.039,finnish,Am Universum,264962
5301,SORWLOJ12A6D4F871E,ARKA2YS1187B9A4060,Michèle Arnaud,0.3681344448859376,0.3136658169944595,Ballade Des Oiseaux De Croix,,1996,122.27873,-13.828,95.264,french,Disque Pathé,34505
5302,SOJMWGR12A6701D0FD,AROEL1B1187B988B90,Lost Boyz,0.5697411522818971,0.41224060053560735,What's Wrong,0.4051157216913865,1997,250.27873,-11.657,98.431,american,Love_ Peace & Nappiness,14592
5307,SOHHAXO12AB0184DE3,ARALUUG1187FB58696,Irma Thomas,0.6238237678518292,0.4411063591444711,Hold Me While I Cry,0.3347065490692206,2001,205.29587,-14.526,112.109,classic pop and rock,The Story Of My Life,393782
5310,SOLQLCA12AB0188BBD,ARNDL191187FB51583,Jimi Hendrix,0.8409639009345767,0.58786915221849,Hear My Train A Comin',0.6939616172476072,1989,449.74975,-8.239,146.77,american,Valleys Of Neptune,763905
5320,SOVTOZI12A8C13710B,ARJ7SQ31187B9AF432,Billy Bragg,0.7036905724109321,0.5291959222813954,Loving You Too Long,0.3725300393660796,2006,173.50485,-7.339,83.481,british,Billy Bragg Vol.1,220705
5329,SOFVMAW12AB017D330,ARNNQ9E1187FB3C82F,Sizzla,0.7325717446912391,0.45798167407037055,Care,0.338886720010706,2006,168.56771,-8.683,189.263,soul and reggae,Jah Protect,439771
5341,SOIPZYI12A8C139CD9,AR0IVSA1187FB4F069,Helmet,0.7765989678295455,0.49007958418342873,Street Crab,0.7335410557040547,1994,212.16608,-10.562,141.165,rock and indie,Betty,162827
5346,SOFMFBW12AB0183457,AR8AVU31187FB42175,The Robert Cray Band,0.5663291847334588,0.3825499288613511,Phone Booth,,1983,278.54322,-8.039,75.887,classic pop and rock,Live From Across The Pond,501691
